section,exported_at,projections_updated_at,event_name,course_used,display_round,pricing_mode,pricing_skill,market,rmse,mae,n_line_pairs,ev_threshold_pct,bet_side,bets,wins,losses,pushes,units_net,roi_pct
ev_backtest,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,default,default,Total score,,,,7.5,over,33,19,14,0,2.70,8.2
ev_backtest,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,default,default,Total score,,,,7.5,under,5,5,0,0,4.88,97.6
model_vs_book_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Birdies,0.390,0.294,163,,,,,,,,
model_vs_book_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Bogeys,0.819,0.784,75,,,,,,,,
model_vs_book_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Fairways hit,1.873,1.611,30,,,,,,,,
model_vs_book_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),GIR,0.852,0.655,53,,,,,,,,
model_vs_book_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Total score,0.699,0.531,142,,,,,,,,
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Birdies,,,,0.0,under,99,49,50,0,-5.03,-5.1
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Birdies,,,,10.0,under,11,4,7,0,-3.47,-31.6
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Birdies,,,,12.5,under,5,3,2,0,0.82,16.4
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Birdies,,,,15.0,under,2,1,1,0,0.02,1.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Birdies,,,,17.5,under,1,1,0,0,1.02,102.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Birdies,,,,2.5,under,66,32,34,0,-4.37,-6.6
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Birdies,,,,20.0,under,1,1,0,0,1.02,102.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Birdies,,,,5.0,under,39,19,20,0,-2.99,-7.7
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Birdies,,,,7.5,under,19,9,10,0,-2.16,-11.4
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Bogeys,,,,0.0,over,72,35,37,0,-9.02,-12.5
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Bogeys,,,,10.0,over,20,12,8,0,3.24,16.2
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Bogeys,,,,12.5,over,11,6,5,0,0.62,5.6
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Bogeys,,,,15.0,over,4,1,3,0,-1.84,-46.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Bogeys,,,,17.5,over,2,1,1,0,0.16,8.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Bogeys,,,,2.5,over,67,35,32,0,-4.02,-6.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Bogeys,,,,20.0,over,1,0,1,0,-1.00,-100.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Bogeys,,,,5.0,over,56,30,26,0,-1.23,-2.2
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Bogeys,,,,7.5,over,38,20,18,0,-0.65,-1.7
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Fairways hit,,,,0.0,over,29,15,14,0,-1.20,-4.1
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Fairways hit,,,,0.0,under,1,0,1,0,-1.00,-100.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Fairways hit,,,,10.0,over,26,14,12,0,-0.46,-1.8
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Fairways hit,,,,10.0,under,1,0,1,0,-1.00,-100.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Fairways hit,,,,12.5,over,26,14,12,0,-0.46,-1.8
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Fairways hit,,,,12.5,under,1,0,1,0,-1.00,-100.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Fairways hit,,,,15.0,over,22,11,11,0,-2.59,-11.8
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Fairways hit,,,,15.0,under,1,0,1,0,-1.00,-100.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Fairways hit,,,,17.5,over,20,10,10,0,-2.26,-11.3
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Fairways hit,,,,2.5,over,29,15,14,0,-1.20,-4.1
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Fairways hit,,,,2.5,under,1,0,1,0,-1.00,-100.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Fairways hit,,,,20.0,over,19,10,9,0,-1.26,-6.7
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Fairways hit,,,,5.0,over,28,15,13,0,-0.20,-0.7
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Fairways hit,,,,5.0,under,1,0,1,0,-1.00,-100.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Fairways hit,,,,7.5,over,27,15,12,0,0.80,3.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Fairways hit,,,,7.5,under,1,0,1,0,-1.00,-100.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),GIR,,,,0.0,over,3,3,0,0,3.02,100.7
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),GIR,,,,0.0,under,37,17,20,0,-5.93,-16.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),GIR,,,,10.0,under,20,11,9,0,0.34,1.7
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),GIR,,,,12.5,under,15,7,8,0,-1.86,-12.4
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),GIR,,,,15.0,under,13,6,7,0,-1.61,-12.4
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),GIR,,,,17.5,under,9,5,4,0,0.48,5.4
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),GIR,,,,2.5,over,1,1,0,0,1.20,120.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),GIR,,,,2.5,under,31,16,15,0,-1.58,-5.1
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),GIR,,,,20.0,under,4,3,1,0,2.12,53.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),GIR,,,,5.0,under,28,15,13,0,-0.64,-2.3
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),GIR,,,,7.5,under,24,13,11,0,-0.24,-1.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Total score,,,,0.0,over,83,44,39,0,0.17,0.2
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Total score,,,,0.0,under,22,16,6,0,8.42,38.3
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Total score,,,,10.0,over,14,5,9,0,-4.50,-32.1
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Total score,,,,10.0,under,2,2,0,0,2.11,105.5
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Total score,,,,12.5,over,10,4,6,0,-2.33,-23.3
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Total score,,,,15.0,over,5,1,4,0,-3.02,-60.4
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Total score,,,,17.5,over,4,1,3,0,-2.02,-50.5
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Total score,,,,2.5,over,61,31,30,0,-3.24,-5.3
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Total score,,,,2.5,under,15,12,3,0,7.20,48.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Total score,,,,20.0,over,2,0,2,0,-2.00,-100.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Total score,,,,5.0,over,42,23,19,0,1.34,3.2
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Total score,,,,5.0,under,9,8,1,0,6.35,70.5
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Total score,,,,7.5,over,33,19,14,0,2.70,8.2
ev_backtest_by_market,2026-07-30T04:37:05Z,,Genesis Scottish Open,The Renaissance Club,,(all),(all),Total score,,,,7.5,under,5,5,0,0,4.88,97.6
model_vs_book,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,0.600,0.482,257,,,,,,,,
model_vs_book,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Bogeys,1.058,0.952,124,,,,,,,,
model_vs_book,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,1.028,0.865,105,,,,,,,,
model_vs_book,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Total score,0.926,0.720,256,,,,,,,,
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,,,,0.0,over,59,17,42,0,-24.70,-41.9
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,,,,0.0,under,157,87,70,0,4.06,2.6
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,,,,10.0,over,13,4,9,0,-5.57,-42.9
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,,,,10.0,under,79,45,34,0,4.87,6.2
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,,,,12.5,over,8,2,6,0,-4.60,-57.6
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,,,,12.5,under,52,26,26,0,-2.98,-5.7
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,,,,15.0,over,3,1,2,0,-1.13,-37.7
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,,,,15.0,under,28,14,14,0,-1.36,-4.8
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,,,,17.5,over,1,0,1,0,-1.00,-100.0
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,,,,17.5,under,17,8,9,0,-1.50,-8.8
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,,,,2.5,over,51,13,38,0,-24.03,-47.1
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,,,,2.5,under,143,79,64,0,3.75,2.6
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,,,,20.0,under,10,6,4,0,2.40,24.0
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,,,,5.0,over,32,7,25,0,-18.36,-57.4
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,,,,5.0,under,121,65,56,0,-1.32,-1.1
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,,,,7.5,over,18,6,12,0,-6.74,-37.5
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Birdies,,,,7.5,under,103,54,49,0,-3.40,-3.3
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Bogeys,,,,0.0,over,112,60,52,0,-5.05,-4.5
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Bogeys,,,,0.0,under,1,0,1,0,-1.00,-100.0
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Bogeys,,,,10.0,over,63,31,32,0,-7.44,-11.8
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Bogeys,,,,12.5,over,49,24,25,0,-5.92,-12.1
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Bogeys,,,,15.0,over,32,15,17,0,-4.26,-13.3
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Bogeys,,,,17.5,over,19,7,12,0,-4.85,-25.5
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Bogeys,,,,2.5,over,100,54,46,0,-4.11,-4.1
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Bogeys,,,,20.0,over,8,2,6,0,-3.94,-49.2
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Bogeys,,,,5.0,over,91,48,43,0,-6.17,-6.8
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Bogeys,,,,7.5,over,79,41,38,0,-6.26,-7.9
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,0.0,over,15,8,7,0,0.06,0.4
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,0.0,under,72,32,40,0,-12.52,-17.4
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,10.0,over,3,3,0,0,2.99,99.8
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,10.0,under,51,23,28,0,-7.93,-15.5
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,12.5,over,3,3,0,0,2.99,99.8
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,12.5,under,38,19,19,0,-2.79,-7.3
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,15.0,over,2,2,0,0,1.81,90.7
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,15.0,under,33,17,16,0,-1.68,-5.1
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,17.5,over,1,1,0,0,0.98,98.0
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,17.5,under,23,10,13,0,-4.38,-19.0
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,2.5,over,11,5,6,0,-1.09,-9.9
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,2.5,under,67,28,39,0,-14.59,-21.8
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,20.0,over,1,1,0,0,0.98,98.0
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,20.0,under,18,7,11,0,-4.82,-26.8
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,5.0,over,5,3,2,0,0.99,19.9
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,5.0,under,63,26,37,0,-14.58,-23.1
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,7.5,over,3,3,0,0,2.99,99.8
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,GIR,,,,7.5,under,55,24,31,0,-9.93,-18.1
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Total score,,,,0.0,over,152,76,76,0,-11.81,-7.8
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Total score,,,,0.0,under,22,11,11,0,-2.00,-9.1
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Total score,,,,10.0,over,65,23,42,0,-22.85,-35.1
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Total score,,,,12.5,over,46,16,30,0,-16.59,-36.1
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Total score,,,,15.0,over,33,9,24,0,-16.75,-50.8
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Total score,,,,17.5,over,23,6,17,0,-12.16,-52.9
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Total score,,,,2.5,over,131,62,69,0,-16.05,-12.2
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Total score,,,,2.5,under,7,4,3,0,0.27,3.8
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Total score,,,,20.0,over,15,4,11,0,-7.55,-50.3
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Total score,,,,5.0,over,107,47,60,0,-20.13,-18.8
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Total score,,,,5.0,under,1,1,0,0,0.95,95.2
ev_backtest,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,default,default,Total score,,,,7.5,over,83,33,50,0,-21.85,-26.3
model_vs_book_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,0.600,0.482,257,,,,,,,,
model_vs_book_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Bogeys,1.058,0.952,124,,,,,,,,
model_vs_book_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),GIR,1.028,0.865,105,,,,,,,,
model_vs_book_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Total score,0.926,0.720,256,,,,,,,,
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,,,,0.0,over,59,17,42,0,-24.70,-41.9
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,,,,0.0,under,157,87,70,0,4.06,2.6
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,,,,10.0,over,13,4,9,0,-5.57,-42.9
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,,,,10.0,under,79,45,34,0,4.87,6.2
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,,,,12.5,over,8,2,6,0,-4.60,-57.6
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,,,,12.5,under,52,26,26,0,-2.98,-5.7
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,,,,15.0,over,3,1,2,0,-1.13,-37.7
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,,,,15.0,under,28,14,14,0,-1.36,-4.8
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,,,,17.5,over,1,0,1,0,-1.00,-100.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,,,,17.5,under,17,8,9,0,-1.50,-8.8
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,,,,2.5,over,51,13,38,0,-24.03,-47.1
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,,,,2.5,under,143,79,64,0,3.75,2.6
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,,,,20.0,under,10,6,4,0,2.40,24.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,,,,5.0,over,32,7,25,0,-18.36,-57.4
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,,,,5.0,under,121,65,56,0,-1.32,-1.1
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,,,,7.5,over,18,6,12,0,-6.74,-37.5
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Birdies,,,,7.5,under,103,54,49,0,-3.40,-3.3
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Bogeys,,,,0.0,over,112,60,52,0,-5.05,-4.5
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Bogeys,,,,0.0,under,1,0,1,0,-1.00,-100.0
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Bogeys,,,,10.0,over,63,31,32,0,-7.44,-11.8
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Bogeys,,,,12.5,over,49,24,25,0,-5.92,-12.1
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Bogeys,,,,15.0,over,32,15,17,0,-4.26,-13.3
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Bogeys,,,,17.5,over,19,7,12,0,-4.85,-25.5
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Bogeys,,,,2.5,over,100,54,46,0,-4.11,-4.1
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Bogeys,,,,20.0,over,8,2,6,0,-3.94,-49.2
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Bogeys,,,,5.0,over,91,48,43,0,-6.17,-6.8
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),Bogeys,,,,7.5,over,79,41,38,0,-6.26,-7.9
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),GIR,,,,0.0,over,15,8,7,0,0.06,0.4
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),GIR,,,,0.0,under,72,32,40,0,-12.52,-17.4
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),GIR,,,,10.0,over,3,3,0,0,2.99,99.8
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),GIR,,,,10.0,under,51,23,28,0,-7.93,-15.5
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),GIR,,,,12.5,over,3,3,0,0,2.99,99.8
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),GIR,,,,12.5,under,38,19,19,0,-2.79,-7.3
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),GIR,,,,15.0,over,2,2,0,0,1.81,90.7
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),GIR,,,,15.0,under,33,17,16,0,-1.68,-5.1
ev_backtest_by_market,2026-07-30T04:37:05Z,,The Open Championship,Royal Birkdale Golf Club,,(all),(all),GIR,,,,17.5,over,1,1,0,0,0.98,98.0
