captured_at,sl_round_props_refreshed_at,projections_updated_at,event_name,course_used,display_round,round_num,dg_id,player_name,market,sl_line,over_odds,under_odds,p_over_implied,p_under_implied,odds_method,model_total_score,model_birdies,model_pars,model_bogeys,model_gir,model_fairways,model_putts
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,26649,"Thorbjornsen, Michael",Total Score,69.5,102,-169,0.49504950495049505,0.6282527881040892,sleeper_multiplier,66.98,4.63,11.22,1.78,13.89,8.73,29.2
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,29767,"Gerard, Ryan",Birdies,3.5,-167,101,0.6254681647940075,0.4975124378109453,sleeper_multiplier,66.37,4.75,10.78,2.09,13.93,8.92,28.3
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,29767,"Gerard, Ryan",Total Score,69.5,106,-179,0.4854368932038835,0.6415770609318996,sleeper_multiplier,66.37,4.75,10.78,2.09,13.93,8.92,28.3
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,29433,"Bridgeman, Jacob",Birdies,3.5,-133,-123,0.5708154506437768,0.5515695067264574,sleeper_multiplier,67.1,4.82,10.83,1.99,13.58,8.65,28.3
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,29433,"Bridgeman, Jacob",Total Score,69.5,-119,-139,0.54337899543379,0.5815899581589958,sleeper_multiplier,67.1,4.82,10.83,1.99,13.58,8.65,28.3
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,29279,"Suber, Jackson",Birdies,3.5,-120,-135,0.5454545454545454,0.574468085106383,sleeper_multiplier,67.92,5.17,10.47,1.94,14.01,8.36,29.2
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,29279,"Suber, Jackson",Total Score,69.5,-141,-116,0.5850622406639004,0.5370370370370371,sleeper_multiplier,67.92,5.17,10.47,1.94,14.01,8.36,29.2
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,18103,"Bezuidenhout, Christiaan",Birdies,3.5,-128,-128,0.5614035087719298,0.5614035087719298,sleeper_multiplier,67.79,4.35,11.48,1.89,14,8.53,28.1
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,18103,"Bezuidenhout, Christiaan",Total Score,69.5,-122,-135,0.5495495495495496,0.574468085106383,sleeper_multiplier,67.79,4.35,11.48,1.89,14,8.53,28.1
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,26651,"Young, Cameron",Birdies,4.5,110,-185,0.47619047619047616,0.6491228070175439,sleeper_multiplier,65.76,5.1,10.92,1.7,14.01,8.05,28.7
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,26651,"Young, Cameron",Bogeys,2.5,121,-213,0.45248868778280543,0.6805111821086262,sleeper_multiplier,65.76,5.1,10.92,1.7,14.01,8.05,28.7
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,26651,"Young, Cameron",Total Score,68.5,-101,-164,0.5024875621890548,0.6212121212121212,sleeper_multiplier,65.76,5.1,10.92,1.7,14.01,8.05,28.7
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,13872,"Bradley, Keegan",Birdies,3.5,-149,-110,0.5983935742971888,0.5238095238095238,sleeper_multiplier,66.97,4.79,10.74,2.07,13.92,8.44,28.9
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,13872,"Bradley, Keegan",Total Score,69.5,-108,-154,0.5192307692307693,0.6062992125984252,sleeper_multiplier,66.97,4.79,10.74,2.07,13.92,8.44,28.9
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,17381,"Silverman, Ben",Total Score,70.5,-108,-154,0.5192307692307693,0.6062992125984252,sleeper_multiplier,69.49,5.16,10.5,1.98,12.37,8.45,29.1
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,24550,"Ghim, Doug",Birdies,3.5,-109,-152,0.5215311004784688,0.6031746031746031,sleeper_multiplier,67.31,4.54,11.28,1.79,14.02,8.88,29.3
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,24550,"Ghim, Doug",Total Score,69.5,-112,-147,0.5283018867924528,0.5951417004048583,sleeper_multiplier,67.31,4.54,11.28,1.79,14.02,8.88,29.3
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,17780,"Pendrith, Taylor",Birdies,3.5,101,-167,0.4975124378109453,0.6254681647940075,sleeper_multiplier,68.29,4.83,10.55,2.18,12.6,8.18,29.7
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,17780,"Pendrith, Taylor",Total Score,69.5,-164,-101,0.6212121212121212,0.5024875621890548,sleeper_multiplier,68.29,4.83,10.55,2.18,12.6,8.18,29.7
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,14578,"Henley, Russell",Birdies,3.5,-149,-110,0.5983935742971888,0.5238095238095238,sleeper_multiplier,67.43,4.75,11.12,1.84,14.12,9.39,28.4
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,14578,"Henley, Russell",Bogeys,2.5,116,-200,0.46296296296296297,0.6666666666666666,sleeper_multiplier,67.43,4.75,11.12,1.84,14.12,9.39,28.4
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,14578,"Henley, Russell",Total Score,68.5,-159,-104,0.6138996138996139,0.5098039215686274,sleeper_multiplier,67.43,4.75,11.12,1.84,14.12,9.39,28.4
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,13562,"Matsuyama, Hideki",Total Score,68.5,-167,101,0.6254681647940075,0.4975124378109453,sleeper_multiplier,66.8,4.98,10.5,2.17,14.1,8.58,28.6
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,27900,"Potgieter, Aldrich",Total Score,69.5,-128,-128,0.5614035087719298,0.5614035087719298,sleeper_multiplier,67.97,4.98,10.25,2.29,13.41,8.07,29.1
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,14609,"Kim, Si Woo",Birdies,3.5,-196,114,0.6621621621621622,0.4672897196261682,sleeper_multiplier,66.26,5.02,10.91,1.79,14.17,9.27,28.5
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,14609,"Kim, Si Woo",Bogeys,2.5,113,-192,0.4694835680751174,0.6575342465753424,sleeper_multiplier,66.26,5.02,10.91,1.79,14.17,9.27,28.5
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,14609,"Kim, Si Woo",Total Score,68.5,-128,-128,0.5614035087719298,0.5614035087719298,sleeper_multiplier,66.26,5.02,10.91,1.79,14.17,9.27,28.5
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,23604,"Clark, Wyndham",Birdies,3.5,-189,112,0.6539792387543253,0.4716981132075472,sleeper_multiplier,66.82,5.24,10.38,1.9,13.93,8.23,27.6
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,23604,"Clark, Wyndham",Bogeys,2.5,-103,-161,0.5073891625615764,0.6168582375478927,sleeper_multiplier,66.82,5.24,10.38,1.9,13.93,8.23,27.6
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,23604,"Clark, Wyndham",Total Score,68.5,-139,-118,0.5815899581589958,0.5412844036697247,sleeper_multiplier,66.82,5.24,10.38,1.9,13.93,8.23,27.6
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,27364,"Thompson, Davis",Birdies,3.5,-167,101,0.6254681647940075,0.4975124378109453,sleeper_multiplier,67.17,4.76,11.02,1.89,14.72,8.64,29.1
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,27364,"Thompson, Davis",Total Score,69.5,-106,-154,0.5145631067961165,0.6062992125984252,sleeper_multiplier,67.17,4.76,11.02,1.89,14.72,8.64,29.1
2026-07-30T04:33:16Z,2026-07-30T04:31:58Z,2026-07-30T04:33:08Z,Rocket Classic,Detroit Golf Club North Course,1,1,21501,"Dalke, Brad",Total Score,70.5,-128,-128,0.5614035087719298,0.5614035087719298,sleeper_multiplier,67.35,2.59,12.17,2.85,12.59,8.39,29.3
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,26096,"Bhatia, Akshay",Birdies,4.5,-118,-139,0.5412844036697247,0.5815899581589958,sleeper_multiplier,66.72,4.99,10.73,1.94,14.1,8.37,27.46
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,26096,"Bhatia, Akshay",Bogeys,2.5,-133,-123,0.5708154506437768,0.5515695067264574,sleeper_multiplier,66.72,4.99,10.73,1.94,14.1,8.37,27.46
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,27774,"Gotterup, Chris",Birdies,4.5,-156,-105,0.609375,0.5121951219512195,sleeper_multiplier,66.03,4.68,11.09,1.86,14.67,8.45,27.79
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,27774,"Gotterup, Chris",Bogeys,2.5,-102,-164,0.504950495049505,0.6212121212121212,sleeper_multiplier,66.03,4.68,11.09,1.86,14.67,8.45,27.79
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,27774,"Gotterup, Chris",Total Score,67.5,-115,-143,0.5348837209302325,0.588477366255144,sleeper_multiplier,66.03,4.68,11.09,1.86,14.67,8.45,27.79
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,15466,"Cantlay, Patrick",Birdies,4.5,-143,-115,0.588477366255144,0.5348837209302325,sleeper_multiplier,66.56,5.2,10.7,1.78,14.42,8.67,28.25
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,15466,"Cantlay, Patrick",Bogeys,2.5,125,-217,0.4444444444444444,0.6845425867507886,sleeper_multiplier,66.56,5.2,10.7,1.78,14.42,8.67,28.25
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,15466,"Cantlay, Patrick",Total Score,67.5,-119,-139,0.54337899543379,0.5815899581589958,sleeper_multiplier,66.56,5.2,10.7,1.78,14.42,8.67,28.25
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,14577,"English, Harris",Birdies,4.5,-114,-145,0.5327102803738317,0.5918367346938775,sleeper_multiplier,67.03,4.64,11.01,1.97,13.53,8.8,27.78
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,14577,"English, Harris",Bogeys,2.5,107,-179,0.4830917874396135,0.6415770609318996,sleeper_multiplier,67.03,4.64,11.01,1.97,13.53,8.8,27.78
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,14577,"English, Harris",Total Score,68.5,107,-179,0.4830917874396135,0.6415770609318996,sleeper_multiplier,67.03,4.64,11.01,1.97,13.53,8.8,27.78
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,32319,"Koivun, Jackson",Birdies,4.5,-149,-111,0.5983935742971888,0.5260663507109005,sleeper_multiplier,67.83,4.31,11.12,2.14,13.64,8.7,28.7
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,32319,"Koivun, Jackson",Total Score,67.5,-122,-135,0.5495495495495496,0.574468085106383,sleeper_multiplier,67.83,4.31,11.12,2.14,13.64,8.7,28.7
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,24968,"Griffin, Ben",Birdies,4.5,-128,-128,0.5614035087719298,0.5614035087719298,sleeper_multiplier,66.55,4.49,11.32,1.87,14.32,9.22,27.57
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,24968,"Griffin, Ben",Bogeys,2.5,122,-213,0.45045045045045046,0.6805111821086262,sleeper_multiplier,66.55,4.49,11.32,1.87,14.32,9.22,27.57
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,24968,"Griffin, Ben",Total Score,67.5,-145,-112,0.5918367346938775,0.5283018867924528,sleeper_multiplier,66.55,4.49,11.32,1.87,14.32,9.22,27.57
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,16394,"Jaeger, Stephan",Birdies,4.5,120,-208,0.45454545454545453,0.6753246753246753,sleeper_multiplier,67.9,5.13,10.51,1.99,13.45,7.67,28.58
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,16394,"Jaeger, Stephan",Total Score,68.5,-149,-110,0.5983935742971888,0.5238095238095238,sleeper_multiplier,67.9,5.13,10.51,1.99,13.45,7.67,28.58
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,14636,"Spieth, Jordan",Birdies,4.5,-106,-156,0.5145631067961165,0.609375,sleeper_multiplier,68.09,4.37,11.19,2.02,13.82,8.37,28.59
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,14636,"Spieth, Jordan",Total Score,68.5,-112,-145,0.5283018867924528,0.5918367346938775,sleeper_multiplier,68.09,4.37,11.19,2.02,13.82,8.37,28.59
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,18586,"Smith, Jordan",Birdies,4.5,-105,-156,0.5121951219512195,0.609375,sleeper_multiplier,67.52,4.2,11.47,1.93,14.24,9.03,29.06
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,19396,"Knapp, Jake",Birdies,4.5,-161,-103,0.6168582375478927,0.5073891625615764,sleeper_multiplier,67.41,5.13,10.27,2.02,14.47,8.32,28.08
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,19396,"Knapp, Jake",Bogeys,2.5,-112,-147,0.5283018867924528,0.5951417004048583,sleeper_multiplier,67.41,5.13,10.27,2.02,14.47,8.32,28.08
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,19396,"Knapp, Jake",Total Score,67.5,-118,-141,0.5412844036697247,0.5850622406639004,sleeper_multiplier,67.41,5.13,10.27,2.02,14.47,8.32,28.08
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,13126,"Taylor, Nick",Birdies,3.5,-200,117,0.6666666666666666,0.4608294930875576,sleeper_multiplier,67.6,4.33,11.26,2.08,13.75,8.58,27.84
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,16395,"Kohles, Ben",Birdies,4.5,-109,-152,0.5215311004784688,0.6031746031746031,sleeper_multiplier,67.06,4.47,11.54,1.73,14.07,9.27,29.23
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,16395,"Kohles, Ben",Total Score,68.5,-109,-152,0.5215311004784688,0.6031746031746031,sleeper_multiplier,67.06,4.47,11.54,1.73,14.07,9.27,29.23
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,23504,"Hoey, Rico",Birdies,4.5,119,-208,0.45662100456621,0.6753246753246753,sleeper_multiplier,67.8,4.44,11.06,2.02,13.83,8.66,29.64
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,23504,"Hoey, Rico",Total Score,68.5,-152,-109,0.6031746031746031,0.5215311004784688,sleeper_multiplier,67.8,4.44,11.06,2.02,13.83,8.66,29.64
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,12965,"Fowler, Rickie",Birdies,4.5,-108,-154,0.5192307692307693,0.6062992125984252,sleeper_multiplier,66.84,4.99,10.71,1.89,14.83,8.87,28.17
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,12965,"Fowler, Rickie",Bogeys,2.5,-111,-149,0.5260663507109005,0.5983935742971888,sleeper_multiplier,66.84,4.99,10.71,1.89,14.83,8.87,28.17
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,12965,"Fowler, Rickie",Total Score,67.5,-164,-102,0.6212121212121212,0.504950495049505,sleeper_multiplier,66.84,4.99,10.71,1.89,14.83,8.87,28.17
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,28309,"Coody, Pierceson",Birdies,4.5,104,-172,0.49019607843137253,0.6323529411764706,sleeper_multiplier,67.87,4.67,10.6,2.29,13.01,8.29,28.36
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,19895,"Schauffele, Xander",Birdies,4.5,-152,-109,0.6031746031746031,0.5215311004784688,sleeper_multiplier,66.43,4.34,11.52,1.83,13.77,10.14,28.34
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,19895,"Schauffele, Xander",Bogeys,2.5,109,-182,0.4784688995215311,0.6453900709219859,sleeper_multiplier,66.43,4.34,11.52,1.83,13.77,10.14,28.34
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,19895,"Schauffele, Xander",Total Score,67.5,-116,-141,0.5370370370370371,0.5850622406639004,sleeper_multiplier,66.43,4.34,11.52,1.83,13.77,10.14,28.34
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,17536,"Spaun, J.J.",Birdies,4.5,-141,-118,0.5850622406639004,0.5412844036697247,sleeper_multiplier,66.91,4.94,10.83,1.93,14.7,8.89,28.7
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,17536,"Spaun, J.J.",Bogeys,2.5,110,-189,0.47619047619047616,0.6539792387543253,sleeper_multiplier,66.91,4.94,10.83,1.93,14.7,8.89,28.7
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,17536,"Spaun, J.J.",Total Score,67.5,-135,-122,0.574468085106383,0.5495495495495496,sleeper_multiplier,66.91,4.94,10.83,1.93,14.7,8.89,28.7
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,22465,"Penge, Marco",Birdies,4.5,-139,-118,0.5815899581589958,0.5412844036697247,sleeper_multiplier,67.48,4.23,11.29,2.06,13.29,8.21,28.81
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,21756,"Cole, Eric",Birdies,4.5,107,-179,0.4830917874396135,0.6415770609318996,sleeper_multiplier,67.98,4.94,10.69,1.98,13.41,8.05,27.76
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,25569,"Stevens, Sam",Birdies,4.5,120,-208,0.45454545454545453,0.6753246753246753,sleeper_multiplier,67.82,4.6,10.81,2.21,14.42,8.46,28.99
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,26649,"Thorbjornsen, Michael",Birdies,4.5,-128,-128,0.5614035087719298,0.5614035087719298,sleeper_multiplier,66.87,4.63,11.22,1.75,14.31,8.72,28.71
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,26649,"Thorbjornsen, Michael",Total Score,67.5,-175,105,0.6363636363636364,0.4878048780487805,sleeper_multiplier,66.87,4.63,11.22,1.75,14.31,8.72,28.71
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,29767,"Gerard, Ryan",Birdies,4.5,-110,-149,0.5238095238095238,0.5983935742971888,sleeper_multiplier,66.57,4.73,10.79,2.1,14.6,8.92,27.95
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,29767,"Gerard, Ryan",Bogeys,2.5,-114,-145,0.5327102803738317,0.5918367346938775,sleeper_multiplier,66.57,4.73,10.79,2.1,14.6,8.92,27.95
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,29767,"Gerard, Ryan",Total Score,67.5,-167,100,0.6254681647940075,0.5,sleeper_multiplier,66.57,4.73,10.79,2.1,14.6,8.92,27.95
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,29433,"Bridgeman, Jacob",Birdies,4.5,-116,-141,0.5370370370370371,0.5850622406639004,sleeper_multiplier,66.96,4.84,10.84,1.96,13.89,8.64,27.8
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,29433,"Bridgeman, Jacob",Bogeys,2.5,-102,-164,0.504950495049505,0.6212121212121212,sleeper_multiplier,66.96,4.84,10.84,1.96,13.89,8.64,27.8
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,29433,"Bridgeman, Jacob",Total Score,68.5,101,-169,0.4975124378109453,0.6282527881040892,sleeper_multiplier,66.96,4.84,10.84,1.96,13.89,8.64,27.8
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,17576,"Conners, Corey",Birdies,4.5,-105,-156,0.5121951219512195,0.609375,sleeper_multiplier,67.28,4.19,11.32,2.06,13.88,8.87,28.79
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,29279,"Suber, Jackson",Birdies,4.5,-119,-139,0.54337899543379,0.5815899581589958,sleeper_multiplier,67.63,5.18,10.48,1.91,14.19,8.36,28.75
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,12808,"Grillo, Emiliano",Birdies,4.5,115,-196,0.46511627906976744,0.6621621621621622,sleeper_multiplier,67.63,4.46,10.94,2.23,14.15,9.01,28.63
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,18103,"Bezuidenhout, Christiaan",Birdies,4.5,105,-175,0.4878048780487805,0.6363636363636364,sleeper_multiplier,67.86,4.33,11.5,1.89,13.83,8.53,27.96
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,18103,"Bezuidenhout, Christiaan",Total Score,68.5,-122,-135,0.5495495495495496,0.574468085106383,sleeper_multiplier,67.86,4.33,11.5,1.89,13.83,8.53,27.96
2026-07-31T02:44:24Z,2026-07-31T02:43:44Z,2026-07-31T02:43:44Z,Rocket Classic,Detroit Golf Club North Course,2,2,26651,"Young, Cameron",Birdies,5.5,114,-196,0.4672897196261682,0.6621621621621622,sleeper_multiplier,65.73,5.12,10.92,1.68,14.24,8.04,28.22
